,Title,Price,Original_Price,Discount,Link,Rating,Brand,Category,Price_Tier
2016,TOCOBO Lip Mask 20mL Choose 1 out of 4 options,17.0,20.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230819834,4.7,TOCOBO,Lip Care,Budget
2017,DASHU Mens Color Change Moisture Lip Balm #Cool Tone / #Warm Tone 3.9g,14.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230819955,4.0,DASHU,Cream,Budget
2018,KLAVUU Nourishing Care Lip Sleeping Pack 20g,17.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820018,4.9,KLAVUU,Cream,Budget
2019,Amuse Dew Balm,21.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820210,4.6,Amuse,Balm,Mid
2020,NIVEA Lip Care Hyaluron Li Moisture Plus 5.2g,5.57,7.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820222,4.4,NIVEA,Cream,Budget
2021,TOCOBO Vitamin Nourishing Lip Balm 3.5g,14.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820245,4.5,TOCOBO,Balm,Budget
2022,athe Glazm Lip Balm Stick 3.5g,29.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920443,4.5,athe,Balm,Mid
2023,athe Authentic Lip Balm 3.4g,39.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920460,4.4,athe,Balm,Mid
2024,SKINFOOD Avocado Stick Lip Balm #01 Rich 3.4g,6.3,9.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920556,4.6,SKINFOOD,Balm,Budget
2025,BEYOND Angel Aqua Moisture Plumping Lipcerin 15mL,11.88,18.0,34.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020771,4.6,BEYOND,Cream,Budget
2026,COSRX Full Fit Propolis Lip Sleeping Mask,23.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020823,4.6,COSRX,Mask,Mid
2027,COSRX Balancium Ceramide Lip Butter Sleeping Mask,16.1,23.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020824,4.6,COSRX,Serum,Budget
2028,COSRX Full Fit Honey Sugar Lip Scrub,16.1,23.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020825,4.3,COSRX,Lip Care,Budget
2029,SUM37 Skin Stay Moisture Lipcerin 15mL,28.0,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231121157,5.0,SUM37,Cream,Mid
2030,TREE HUT Sugar Lips Lip Butter 15g,8.0,10.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221356,4.8,TREE,Lip Makeup,Budget
2031,Bepanthol Day Care Lipstick 4.5g Double Set,16.18,19.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221458,4.5,Bepanthol,Cream,Budget
2032,Y.N.M Candy Gloss Balm,20.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121605,4.8,Y.N.M,Balm,Budget
2033,Y.N.M Fresh Green Lip Balm,19.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121606,4.8,Y.N.M,Balm,Budget
2034,shaishaishai Sun-Kissed Plump Lip Balm 4g,14.27,18.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121620,4.3,shaishaishai,Sunscreen,Budget
2035,SUM37 Skin-Stay Glossy Lip Balm 4.5g Red,35.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121707,,SUM37,Balm,Mid
2036,Atopalm Kids Color Lip Balm 3.3g,9.6,12.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121717,4.6,Atopalm,Balm,Budget
2037,Natural Shine Lux-Triple Lip Cure Balm 5g #Glossy Aura,20.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121912,,Natural,Balm,Budget
2038,Doing What Aqua Filter Lip Balm 3.8g,18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121914,5.0,Doing,Balm,Budget
2039,belif Super Knights Multi Vitamin Lipcerin 15mL,23.2,29.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121925,5.0,belif,Lip Care,Mid
2040,OBge Honey Butter Lip Balm 3g,12.58,14.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121933,5.0,OBge,Balm,Budget
2041,JUNGSAEMMOOL Kids Mild Lip Balm 4g,17.85,21.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121945,,JUNGSAEMMOOL,Balm,Budget
2042,Dinto Bronte Melting Glow Lip Balm 1.7g,24.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240222160,4.3,Dinto,Balm,Mid
2043,COSIERO Jealousy Plumper #Jealousy Red 3.4g,18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240222369,,COSIERO,lip plumper,Budget
2044,Primera Retinol Volume Lip Serum #Bare 12g,28.83,34.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240222371,4.6,Primera,Serum,Mid
2045,AROMATICA Glow Vita Lip Volumizer Orange & Neroli 10g,13.6,17.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322593,4.2,AROMATICA,Haircare aromatica,Budget
2046,Alternative stereo Lip Potion Steaming Milk Balm 6g,18.9,21.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322723,4.6,Alternative,Lotion,Budget
2047,Dr.Belmeur Advanced Cica Touch Lip Balm #Red,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322741,,Dr.Belmeur,Balm,Budget
2048,Ideal for Men Better Tone Change Lip Balm,10.51,13.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322839,4.7,Ideal,Balm,Budget
2049,Ideal for Men Better Tone Color Lip Balm,10.51,13.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322840,5.0,Ideal,Balm,Budget
2050,ISOI Lip Treatment Balm (Pure Red) Double Set,46.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322841,5.0,ISOI,Balm,Premium
2051,colorgram Tintin Dory Lip Jam,8.18,11.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322863,4.7,colorgram,Lip Makeup tint,Budget
2052,VEGANIZE Collagen Glass Lip Glass Balm 1.8g,12.0,15.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423143,4.7,VEGANIZE,Cream,Budget
2053,Dr.Belmeur Advanced Cica Touch Lip Balm #Coral,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423233,,Dr.Belmeur,Balm,Budget
2054,YNM Mens Vita Vitalizing Lip Balm 3g,15.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240523535,5.0,YNM,Balm,Budget
2055,Holika Holika Melting Blur Lip Pot 5g,11.9,17.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240523899,4.5,Holika,Primer,Budget
2056,B.READY Vitalizing Lip Balm 3g 01 Lively,11.97,15.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240623943,5.0,B.READY,Balm,Budget
2057,B.READY Vitalizing Lip Balm 3g 02 Natural,11.97,15.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240623944,4.6,B.READY,Balm,Budget
2058,MERYTHOD Bling Chu Balm 14g,14.41,15.0,4.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624051,5.0,MERYTHOD,Balm,Budget
2059,NOLIE Showboat Lip Balm Verve 4.3g,18.9,27.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624160,,NOLIE,Balm,Budget
2060,NOLIE Showboat Lip Balm Universal 4.3g,27.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624161,5.0,NOLIE,Balm,Mid
2061,BRAYE Lipsleek (SET/SINGLE),23.24,28.0,17.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624358,4.5,BRAYE,Set,Mid
2062,DASHU Mens Color Change Lip Balm 4g Double Pack,21.7,28.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724472,,DASHU,Balm,Mid
2063,SKYBOTTLE Voluming Color Lip Balm 3.5g,13.23,17.0,22.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724497,,SKYBOTTLE,Balm,Budget
2064,Aâ€™pieu Honey & Milk Lip Balm,6.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724677,4.6,Aâ€™pieu,Lotion,Budget
2065,KITSCH CATCH Cheeky Color Balm 4g,19.2,24.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724796,,KITSCH,Balm,Budget
2066,mixsoon Vegan Plumping Glow Balm 3.5g,21.5,22.0,2.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724926,4.8,mixsoon,Balm,Mid
2067,LANEIGE Bouncy & Firm Lip Treatment 12g,28.0,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240824983,4.2,LANEIGE,Hair treatment,Mid
2068,ISOI Moisture Dr. Lip Balm 3.9g,18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825016,4.9,ISOI,Cream,Budget
2069,BRAYE Lip Sleek Blur 3.2g,11.62,14.0,17.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825110,4.6,BRAYE,Primer,Budget
2070,HERA Sensual Lip & Cheek 7g,43.24,47.0,8.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825117,4.2,HERA,Lip and Cheek,Premium
2071,DASIQUE Souffle Color Pot 6.5g,18.0,24.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825273,4.8,DASIQUE,eye shadow,Budget
2072,INGA Water Freeze Lip & Cheek 7g,14.4,18.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825396,4.0,INGA,Lip and Cheek,Budget
2073,Dinto Chubby Mocchi Jelly Paw Paw Lip Mask 10g,24.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825408,4.7,Dinto,Lip Care,Mid
2074,W.DRESSROOM Moist Lip Protector 10g,9.0,18.0,50.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825476,4.0,W.DRESSROOM,lip protector,Budget
2075,swagger Flirting Lip Balm 4g,12.0,16.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825509,5.0,swagger,Balm,Budget
2076,Liplief Steaming Lip Balm All Day 3.2g*2ea Double Pack,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925631,5.0,Liplief,Balm,Mid
2077,colorgram Tintin Dory Blur Jam Set (+Furry Chestnut Keyring),8.18,11.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925709,4.7,colorgram,Set,Budget
2078,round around Comfort Green Tea Moisture Lip Mask 13g,14.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925894,4.9,round,Cream,Budget
2079,Unstraum Buff Lip Balm Color Change 3.5g,11.9,14.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925937,,Unstraum,Balm,Budget
2080,GOONGBE Kids Color Lip Balm 3.3g,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026080,,GOONGBE,Balm,Budget
2081,Vaseline Lip Therapy Pink Bubbly 7g (Jar),4.32,6.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026117,4.8,Vaseline,Hair Treatment therapy,Budget
2082,Vaseline Lip Therapy Queen Bee 7g (Jar),4.96,7.0,29.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026118,4.7,Vaseline,Hair Treatment therapy,Budget
2083,self beauty Uniconic Good Night Lip Mask #Rose Hip & Collagen 14.5g,16.15,19.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026131,4.8,self,Cream,Budget
2084,self beauty Uniconic Good Night Lip Mask #Kakadu Plum 14.5g,16.15,19.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026132,4.6,self,Lip Care,Budget
2085,self beauty Uniconic Good Night Lip Mask #Cool Mint & Rosemary 14.5g,16.15,19.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026133,4.2,self,Lip Care,Budget
2086,ISOI Bulgarian Rose Lip Treatment Balm,18.35,23.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026138,5.0,ISOI,Balm,Budget
2087,CNP Propolis Lipcerin 15ml,24.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026142,4.7,CNP,Lip Care,Mid
2088,JUNGSAEMMOOL Men Lip-Newal Color Balm 3g,12.8,16.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026198,5.0,JUNGSAEMMOOL,Balm,Budget
2089,primera Retinol Volume Lip Serum #SHY RED 12g,28.83,34.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026242,4.8,primera,Serum,Mid
2090,primera Retinol Volume Lip Serum #SKY CORAL 12g,28.83,34.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026243,,primera,Serum,Mid
2091,PHYSIOGEL DMT Mild Lip Balm 4.2g Double Pack,23.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026488,,PHYSIOGEL,Balm,Mid
2092,Dr.Different Retinal Lip Balm Clear 4g,23.4,26.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026521,5.0,Dr.Different,Balm,Mid
2093,belif Super Knights Multi Vitamin Lipcerin 15ml Duo Holiday Set,56.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026539,4.6,belif,Set,Premium
2094,SIMIHAZEBEAUTY Super Sleek Mini Lip Balm 1g,36.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126879,5.0,SIMIHAZEBEAUTY,Balm,Mid
2095,SIMIHAZEBEAUTY Eclipse Mini Lip Balm 1g,44.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126880,5.0,SIMIHAZEBEAUTY,Balm,Premium
2096,SIMIHAZEBEAUTY Matte Slick Invisible Mini Lip Balm 1g,36.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126887,,SIMIHAZEBEAUTY,Balm,Mid
2097,SIMIHAZEBEAUTY Super Sleek Lip Balm 3g,66.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126894,5.0,SIMIHAZEBEAUTY,Balm,Luxury
2098,Dermatory Hyalluron Peptide Lip Tinted Balm SPF20 10ml,14.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241226996,4.4,Dermatory,Balm,Budget
2099,AMUSE Ring Lip Balm 0.9g,11.9,14.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227131,4.9,AMUSE,Balm,Budget
2100,KATE Virtual Lip Balm 3.1g,12.6,18.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227132,,KATE,Balm,Budget
2101,ETUDE Ginger Sugar Essential Lip Balm 15ml,8.1,9.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227229,5.0,ETUDE,Balm,Budget
2102,KAINE Glow Melting Lip Balm #Rosy Plum 3.4g,11.2,14.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227309,5.0,KAINE,Balm,Budget
2103,KAINE Glow Melting Lip Balm #Warm Apricot 3.4g,11.2,14.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227310,,KAINE,Balm,Budget
2104,KAINE Glow Melting Lip Balm #Pure 3.4g,11.2,14.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227311,4.5,KAINE,Balm,Budget
2105,AMUSE Care/Tint Balm Keyring 6g,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227518,4.5,AMUSE,Cream,Budget
2106,MONSIEURJ Melting Gel Lip Balm 4.2g,13.88,21.0,34.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250128009,5.0,MONSIEURJ,Balm,Budget
2107,AMUSE Tint One Touch Remover 1.8g,12.69,16.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250128036,4.5,AMUSE,Lip Makeup tint,Budget
2108,Blistex Deep Renewal 3.7g,7.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228602,,Blistex,Cleanser,Budget
2109,Blistex Lip Medex Lip Balm 7g,3.75,5.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228603,4.5,Blistex,Balm,Budget
2110,Blistex Lip Medex Lip Balm Large Size Pack 7g*12ea,49.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228604,,Blistex,Balm,Premium
2111,Blistex Lip Relief Cream 6ml,4.08,7.0,42.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228605,4.6,Blistex,Cream,Budget
2112,Blistex Lip Vibrance 3.7g,7.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228606,5.0,Blistex,Lip Makeup,Budget
2113,Blistex Sensitive 4.25g,3.75,5.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228608,,Blistex,lip balm,Budget
2114,JUNGSAEMMOOL Men Lip-Newal Color Balm Double Pack,31.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228611,5.0,JUNGSAEMMOOL,Balm,Mid
2115,[Chestnut edition] colorgram Tintin Dory Blur Jam Set (+Furry Chestnut Keyring),13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228734,,[Chestnut,Set,Budget
2116,narka Core Rebuild Intensive Caramel Lip & Cheek 9g,26.1,29.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228899,,narka,Lip and Cheek,Mid
2117,nutexture Bouncy Lip Treatment 10ml,23.4,26.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228900,5.0,nutexture,Hair treatment,Mid
2118,Vaseline Lip Therapy Rosy Mini Jar Duo Set 7g*2ea,9.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228911,5.0,Vaseline,Set,Budget
2119,Vaseline Lip Therapy Rosy Lips Care Stick 4.8g,5.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228912,5.0,Vaseline,Cream,Budget
2120,Vaseline Lip Therapy Aloe Care Stick 4.8g,5.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228913,5.0,Vaseline,Cream,Budget
2121,Vaseline Lip Therapy Mini Jar Duo Set 7g*2ea,7.07,9.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228914,,Vaseline,Set,Budget
2122,Vaseline New Lip Essence Advanced,3.97,5.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228916,,Vaseline,Essence,Budget
2123,Vaseline New Lip Essence Cherry,3.97,5.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228917,4.0,Vaseline,Essence,Budget
2124,athe Authentic Lip Balm 3.4g Set (+Mini Lip Balm),39.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228926,4.9,athe,Balm,Mid
2125,narka Sugar Rubbing Lip Sorbet 4.5g,23.36,27.0,13.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228932,5.0,narka,Lip Makeup,Mid
2126,hince Raw Glow Dewy Ball 3.5g,17.6,22.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228977,4.7,hince,Face Makeup glow,Budget
2127,TIRTIR my glow lip oil,13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250229012,4.8,TIRTIR,Lip Care,Budget
2128,TIRTIR waterism lip plumper,20.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250229016,5.0,TIRTIR,Lip Makeup,Budget
2129,Skinfood Strawberry Sugar Food Mask Lip Scrub 21ml,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329091,,Skinfood,Lip Care,Budget
2130,Skinfood Lemon Dill Butter Food Mask Lip Balm 21ml,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329093,,Skinfood,Balm,Budget
2131,laka Soul Vegan Lip Balm 3.9g,13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329218,,laka,Balm,Budget
